chap_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
1,6,1,"('he', 'PRP')",PRP,he,he
1,6,2,"('had', 'VBD')",VBD,had,had
1,6,3,"('been', 'VBN')",VBN,been,been
1,6,4,"('thinking', 'VBG')",VBG,thinking,thinking
1,6,5,"('for', 'IN')",IN,for,for
1,6,6,"('months', 'NNS')",NNS,months,months
1,6,7,"('about', 'IN')",IN,about,about
1,6,8,"('leaving', 'VBG')",VBG,leaving,leaving
1,6,9,"('his', 'PRP$')",PRP$,his,his
1,6,10,"('wife', 'NN')",NN,wife,wife
1,6,11,"('and', 'CC')",CC,and,and
1,6,12,"('had', 'VBD')",VBD,had,had
1,6,13,"('not', 'RB')",RB,not,not
1,6,14,"('done', 'VBN')",VBN,done,done
1,6,15,"('it', 'PRP')",PRP,it,it
1,6,16,"('because', 'IN')",IN,because,because
1,6,17,"('it', 'PRP')",PRP,it,it
1,6,18,"('would', 'MD')",MD,would,would
1,6,19,"('be', 'VB')",VB,be,be
1,6,20,"('too', 'RB')",RB,too,too
1,6,21,"('cruel', 'JJ')",JJ,cruel,cruel
1,6,22,"('to', 'TO')",TO,to,to
1,6,23,"('deprive', 'VB')",VB,deprive,deprive
1,6,24,"('her', 'PRP$')",PRP$,her,her
1,6,25,"('of', 'IN')",IN,of,of
1,6,26,"('himself', 'PRP')",PRP,himself,himself
1,6,27,"(',', ',')",",",",",
1,6,28,"('her', 'PRP$')",PRP$,her,her
1,6,29,"('departure', 'NN')",NN,departure,departure
1,6,30,"('was', 'VBD')",VBD,was,was
1,6,31,"('a', 'DT')",DT,a,a
1,6,32,"('very', 'RB')",RB,very,very
1,6,33,"('healthful', 'JJ')",JJ,healthful,healthful
1,6,34,"('shock', 'NN')",NN,shock,shock
1,6,35,"('.', '.')",.,.,
1,0,0,"('The', 'DT')",DT,The,the
1,0,1,"('divorce', 'NN')",NN,divorce,divorce
1,0,2,"('was', 'VBD')",VBD,was,was
1,0,3,"('arranged', 'VBN')",VBN,arranged,arranged
1,0,4,"('and', 'CC')",CC,and,and
1,0,5,"('Robert', 'NNP')",NNP,Robert,robert
1,0,6,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,0,7,"('went', 'VBD')",VBD,went,went
1,0,8,"('out', 'IN')",IN,out,out
1,0,9,"('to', 'TO')",TO,to,to
1,0,10,"('the', 'DT')",DT,the,the
1,0,11,"('Coast', 'NNP')",NNP,Coast,coast
1,0,12,"('.', '.')",.,.,
1,1,0,"('In', 'IN')",IN,In,in
1,1,1,"('California', 'NNP')",NNP,California,california
1,1,2,"('he', 'PRP')",PRP,he,he
1,1,3,"('fell', 'VBD')",VBD,fell,fell
1,1,4,"('among', 'IN')",IN,among,among
1,1,5,"('literary', 'JJ')",JJ,literary,literary
1,1,6,"('people', 'NNS')",NNS,people,people
1,1,7,"('and', 'CC')",CC,and,and
1,1,8,"(',', ',')",",",",",
1,1,9,"('as', 'IN')",IN,as,as
1,1,10,"('he', 'PRP')",PRP,he,he
1,1,11,"('still', 'RB')",RB,still,still
1,1,12,"('had', 'VBD')",VBD,had,had
1,1,13,"('a', 'DT')",DT,a,a
1,1,14,"('little', 'JJ')",JJ,little,little
1,1,15,"('of', 'IN')",IN,of,of
1,1,16,"('the', 'DT')",DT,the,the
1,1,17,"('fifty', 'JJ')",JJ,fifty,fifty
1,1,18,"('thousand', 'NN')",NN,thousand,thousand
1,1,19,"('left', 'VBD')",VBD,left,left
1,1,20,"(',', ',')",",",",",
1,1,21,"('in', 'IN')",IN,in,in
1,1,22,"('a', 'DT')",DT,a,a
1,1,23,"('short', 'JJ')",JJ,short,short
1,1,24,"('time', 'NN')",NN,time,time
1,1,25,"('he', 'PRP')",PRP,he,he
1,1,26,"('was', 'VBD')",VBD,was,was
1,1,27,"('backing', 'VBG')",VBG,backing,backing
1,1,28,"('a', 'DT')",DT,a,a
1,1,29,"('review', 'NN')",NN,review,review
1,1,30,"('of', 'IN')",IN,of,of
1,1,31,"('the', 'DT')",DT,the,the
1,1,32,"('Arts', 'NNS')",NNS,Arts,arts
1,1,33,"('.', '.')",.,.,
1,2,0,"('The', 'DT')",DT,The,the
1,2,1,"('review', 'NN')",NN,review,review
1,2,2,"('commenced', 'VBD')",VBD,commenced,commenced
1,2,3,"('publication', 'NN')",NN,publication,publication
1,2,4,"('in', 'IN')",IN,in,in
1,2,5,"('Carmel', 'NNP')",NNP,Carmel,carmel
1,2,6,"(',', ',')",",",",",
1,2,7,"('California', 'NNP')",NNP,California,california
1,2,8,"(',', ',')",",",",",
1,2,9,"('and', 'CC')",CC,and,and
1,2,10,"('finished', 'VBD')",VBD,finished,finished
1,2,11,"('in', 'IN')",IN,in,in
1,2,12,"('Provincetown', 'NNP')",NNP,Provincetown,provincetown
1,2,13,"(',', ',')",",",",",
1,2,14,"('Massachusetts', 'NNP')",NNP,Massachusetts,massachusetts
1,2,15,"('.', '.')",.,.,
1,3,0,"('By', 'IN')",IN,By,by
1,3,1,"('that', 'DT')",DT,that,that
1,3,2,"('time', 'NN')",NN,time,time
1,3,3,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,3,4,"(',', ',')",",",",",
1,3,5,"('who', 'WP')",WP,who,who
1,3,6,"('had', 'VBD')",VBD,had,had
1,3,7,"('been', 'VBN')",VBN,been,been
1,3,8,"('regarded', 'VBN')",VBN,regarded,regarded
1,3,9,"('purely', 'RB')",RB,purely,purely
1,3,10,"('as', 'IN')",IN,as,as
1,3,11,"('an', 'DT')",DT,an,an
1,3,12,"('angel', 'NN')",NN,angel,angel
1,3,13,"(',', ',')",",",",",
1,3,14,"('and', 'CC')",CC,and,and
1,3,15,"('whose', 'WP$')",WP$,whose,whose
1,3,16,"('name', 'NN')",NN,name,name
1,3,17,"('had', 'VBD')",VBD,had,had
1,3,18,"('appeared', 'VBN')",VBN,appeared,appeared
1,3,19,"('on', 'IN')",IN,on,on
1,3,20,"('the', 'DT')",DT,the,the
1,3,21,"('editorial', 'NN')",NN,editorial,editorial
1,3,22,"('page', 'NN')",NN,page,page
1,3,23,"('merely', 'RB')",RB,merely,merely
1,3,24,"('as', 'IN')",IN,as,as
1,3,25,"('a', 'DT')",DT,a,a
1,3,26,"('member', 'NN')",NN,member,member
1,3,27,"('of', 'IN')",IN,of,of
1,3,28,"('the', 'DT')",DT,the,the
1,3,29,"('advisory', 'JJ')",JJ,advisory,advisory
1,3,30,"('board', 'NN')",NN,board,board
1,3,31,"(',', ',')",",",",",
1,3,32,"('had', 'VBD')",VBD,had,had
1,3,33,"('become', 'VBN')",VBN,become,become
1,3,34,"('the', 'DT')",DT,the,the
1,3,35,"('sole', 'JJ')",JJ,sole,sole
1,3,36,"('editor', 'NN')",NN,editor,editor
1,3,37,"('.', '.')",.,.,
1,4,0,"('It', 'PRP')",PRP,It,it
1,4,1,"('was', 'VBD')",VBD,was,was
1,4,2,"('his', 'PRP$')",PRP$,his,his
1,4,3,"('money', 'NN')",NN,money,money
1,4,4,"('and', 'CC')",CC,and,and
1,4,5,"('he', 'PRP')",PRP,he,he
1,4,6,"('discovered', 'VBD')",VBD,discovered,discovered
1,4,7,"('he', 'PRP')",PRP,he,he
1,4,8,"('liked', 'VBD')",VBD,liked,liked
1,4,9,"('the', 'DT')",DT,the,the
1,4,10,"('authority', 'NN')",NN,authority,authority
1,4,11,"('of', 'IN')",IN,of,of
1,4,12,"('editing', 'VBG')",VBG,editing,editing
1,4,13,"('.', '.')",.,.,
1,5,0,"('He', 'PRP')",PRP,He,he
1,5,1,"('was', 'VBD')",VBD,was,was
1,5,2,"('sorry', 'JJ')",JJ,sorry,sorry
1,5,3,"('when', 'WRB')",WRB,when,when
1,5,4,"('the', 'DT')",DT,the,the
1,5,5,"('magazine', 'NN')",NN,magazine,magazine
1,5,6,"('became', 'VBD')",VBD,became,became
1,5,7,"('too', 'RB')",RB,too,too
1,5,8,"('expensive', 'JJ')",JJ,expensive,expensive
1,5,9,"('and', 'CC')",CC,and,and
1,5,10,"('he', 'PRP')",PRP,he,he
1,5,11,"('had', 'VBD')",VBD,had,had
1,5,12,"('to', 'TO')",TO,to,to
1,5,13,"('give', 'VB')",VB,give,give
1,5,14,"('it', 'PRP')",PRP,it,it
1,5,15,"('up', 'RP')",RP,up,up
1,5,16,"('.', '.')",.,.,
1,0,0,"('By', 'IN')",IN,By,by
1,0,1,"('that', 'DT')",DT,that,that
1,0,2,"('time', 'NN')",NN,time,time
1,0,3,"(',', ',')",",",",",
1,0,4,"('though', 'RB')",RB,though,though
1,0,5,"(',', ',')",",",",",
1,0,6,"('he', 'PRP')",PRP,he,he
1,0,7,"('had', 'VBD')",VBD,had,had
1,0,8,"('other', 'JJ')",JJ,other,other
1,0,9,"('things', 'NNS')",NNS,things,things
1,0,10,"('to', 'TO')",TO,to,to
1,0,11,"('worry', 'VB')",VB,worry,worry
1,0,12,"('about', 'RB')",RB,about,about
1,0,13,"('.', '.')",.,.,
1,1,0,"('He', 'PRP')",PRP,He,he
1,1,1,"('had', 'VBD')",VBD,had,had
1,1,2,"('been', 'VBN')",VBN,been,been
1,1,3,"('taken', 'VBN')",VBN,taken,taken
1,1,4,"('in', 'IN')",IN,in,in
1,1,5,"('hand', 'NN')",NN,hand,hand
1,1,6,"('by', 'IN')",IN,by,by
1,1,7,"('a', 'DT')",DT,a,a
1,1,8,"('lady', 'NN')",NN,lady,lady
1,1,9,"('who', 'WP')",WP,who,who
1,1,10,"('hoped', 'VBD')",VBD,hoped,hoped
1,1,11,"('to', 'TO')",TO,to,to
1,1,12,"('rise', 'VB')",VB,rise,rise
1,1,13,"('with', 'IN')",IN,with,with
1,1,14,"('the', 'DT')",DT,the,the
1,1,15,"('magazine', 'NN')",NN,magazine,magazine
1,1,16,"('.', '.')",.,.,
1,2,0,"('She', 'PRP')",PRP,She,she
1,2,1,"('was', 'VBD')",VBD,was,was
1,2,2,"('very', 'RB')",RB,very,very
1,2,3,"('forceful', 'JJ')",JJ,forceful,forceful
1,2,4,"(',', ',')",",",",",
1,2,5,"('and', 'CC')",CC,and,and
1,2,6,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,2,7,"('never', 'RB')",RB,never,never
1,2,8,"('had', 'VBD')",VBD,had,had
1,2,9,"('a', 'DT')",DT,a,a
1,2,10,"('chance', 'NN')",NN,chance,chance
1,2,11,"('of', 'IN')",IN,of,of
1,2,12,"('not', 'RB')",RB,not,not
1,2,13,"('being', 'VBG')",VBG,being,being
1,2,14,"('taken', 'VBN')",VBN,taken,taken
1,2,15,"('in', 'IN')",IN,in,in
1,2,16,"('hand', 'NN')",NN,hand,hand
1,2,17,"('.', '.')",.,.,
1,3,0,"('Also', 'RB')",RB,Also,also
1,3,1,"('he', 'PRP')",PRP,he,he
1,3,2,"('was', 'VBD')",VBD,was,was
1,3,3,"('sure', 'JJ')",JJ,sure,sure
1,3,4,"('that', 'IN')",IN,that,that
1,3,5,"('he', 'PRP')",PRP,he,he
1,3,6,"('loved', 'VBD')",VBD,loved,loved
1,3,7,"('her', 'PRP')",PRP,her,her
1,3,8,"('.', '.')",.,.,
1,4,0,"('When', 'WRB')",WRB,When,when
1,4,1,"('this', 'DT')",DT,this,this
1,4,2,"('lady', 'NN')",NN,lady,lady
1,4,3,"('saw', 'VBD')",VBD,saw,saw
1,4,4,"('that', 'IN')",IN,that,that
1,4,5,"('the', 'DT')",DT,the,the
1,4,6,"('magazine', 'NN')",NN,magazine,magazine
1,4,7,"('was', 'VBD')",VBD,was,was
1,4,8,"('not', 'RB')",RB,not,not
1,4,9,"('going', 'VBG')",VBG,going,going
1,4,10,"('to', 'TO')",TO,to,to
1,4,11,"('rise', 'VB')",VB,rise,rise
1,4,12,"(',', ',')",",",",",
1,4,13,"('she', 'PRP')",PRP,she,she
1,4,14,"('became', 'VBD')",VBD,became,became
1,4,15,"('a', 'DT')",DT,a,a
1,4,16,"('little', 'JJ')",JJ,little,little
1,4,17,"('disgusted', 'JJ')",JJ,disgusted,disgusted
1,4,18,"('with', 'IN')",IN,with,with
1,4,19,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,4,20,"('and', 'CC')",CC,and,and
1,4,21,"('decided', 'VBD')",VBD,decided,decided
1,4,22,"('that', 'IN')",IN,that,that
1,4,23,"('she', 'PRP')",PRP,she,she
1,4,24,"('might', 'MD')",MD,might,might
1,4,25,"('as', 'RB')",RB,as,as
1,4,26,"('well', 'RB')",RB,well,well
1,4,27,"('get', 'VB')",VB,get,get
1,4,28,"('what', 'WP')",WP,what,what
1,4,29,"('there', 'EX')",EX,there,there
1,4,30,"('was', 'VBD')",VBD,was,was
1,4,31,"('to', 'TO')",TO,to,to
1,4,32,"('get', 'VB')",VB,get,get
1,4,33,"('while', 'IN')",IN,while,while
1,4,34,"('there', 'EX')",EX,there,there
1,4,35,"('was', 'VBD')",VBD,was,was
1,4,36,"('still', 'RB')",RB,still,still
1,4,37,"('something', 'NN')",NN,something,something
1,4,38,"('available', 'JJ')",JJ,available,available
1,4,39,"(',', ',')",",",",",
1,4,40,"('so', 'IN')",IN,so,so
1,4,41,"('she', 'PRP')",PRP,she,she
1,4,42,"('urged', 'VBD')",VBD,urged,urged
1,4,43,"('that', 'IN')",IN,that,that
1,4,44,"('they', 'PRP')",PRP,they,they
1,4,45,"('go', 'VBP')",VBP,go,go
1,4,46,"('to', 'TO')",TO,to,to
1,4,47,"('Europe', 'NNP')",NNP,Europe,europe
1,4,48,"(',', ',')",",",",",
1,4,49,"('where', 'WRB')",WRB,where,where
1,4,50,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,4,51,"('could', 'MD')",MD,could,could
1,4,52,"('write', 'VB')",VB,write,write
1,4,53,"('.', '.')",.,.,
1,5,0,"('They', 'PRP')",PRP,They,they
1,5,1,"('came', 'VBD')",VBD,came,came
1,5,2,"('to', 'TO')",TO,to,to
1,5,3,"('Europe', 'NNP')",NNP,Europe,europe
1,5,4,"(',', ',')",",",",",
1,5,5,"('where', 'WRB')",WRB,where,where
1,5,6,"('the', 'DT')",DT,the,the
1,5,7,"('lady', 'NN')",NN,lady,lady
1,5,8,"('had', 'VBD')",VBD,had,had
1,5,9,"('been', 'VBN')",VBN,been,been
1,5,10,"('educated', 'VBN')",VBN,educated,educated
1,5,11,"(',', ',')",",",",",
1,5,12,"('and', 'CC')",CC,and,and
1,5,13,"('stayed', 'VBD')",VBD,stayed,stayed
1,5,14,"('three', 'CD')",CD,three,three
1,5,15,"('years', 'NNS')",NNS,years,years
1,5,16,"('.', '.')",.,.,
1,6,0,"('During', 'IN')",IN,During,during
1,6,1,"('these', 'DT')",DT,these,these
1,6,2,"('three', 'CD')",CD,three,three
1,6,3,"('years', 'NNS')",NNS,years,years
1,6,4,"(',', ',')",",",",",
1,6,5,"('the', 'DT')",DT,the,the
1,6,6,"('first', 'JJ')",JJ,first,first
1,6,7,"('spent', 'NN')",NN,spent,spent
1,6,8,"('in', 'IN')",IN,in,in
1,6,9,"('travel', 'NN')",NN,travel,travel
1,6,10,"(',', ',')",",",",",
1,6,11,"('the', 'DT')",DT,the,the
1,6,12,"('last', 'JJ')",JJ,last,last
1,6,13,"('two', 'CD')",CD,two,two
1,6,14,"('in', 'IN')",IN,in,in
1,6,15,"('Paris', 'NNP')",NNP,Paris,paris
1,6,16,"(',', ',')",",",",",
1,6,17,"('Robert', 'NNP')",NNP,Robert,robert
1,6,18,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,6,19,"('had', 'VBD')",VBD,had,had
1,6,20,"('two', 'CD')",CD,two,two
1,6,21,"('friends', 'NNS')",NNS,friends,friends
1,6,22,"(',', ',')",",",",",
1,6,23,"('Braddocks', 'NNP')",NNP,Braddocks,braddocks
1,6,24,"('and', 'CC')",CC,and,and
1,6,25,"('myself', 'PRP')",PRP,myself,myself
1,6,26,"('.', '.')",.,.,
1,7,0,"('Braddocks', 'NNS')",NNS,Braddocks,braddocks
1,7,1,"('was', 'VBD')",VBD,was,was
1,7,2,"('his', 'PRP$')",PRP$,his,his
1,7,3,"('literary', 'JJ')",JJ,literary,literary
1,7,4,"('friend', 'NN')",NN,friend,friend
1,7,5,"('.', '.')",.,.,
1,8,0,"('I', 'PRP')",PRP,I,i
1,8,1,"('was', 'VBD')",VBD,was,was
1,8,2,"('his', 'PRP$')",PRP$,his,his
1,8,3,"('tennis', 'NN')",NN,tennis,tennis
1,8,4,"('friend', 'NN')",NN,friend,friend
1,8,5,"('.', '.')",.,.,
1,0,0,"('The', 'DT')",DT,The,the
1,0,1,"('lady', 'NN')",NN,lady,lady
1,0,2,"('who', 'WP')",WP,who,who
1,0,3,"('had', 'VBD')",VBD,had,had
1,0,4,"('him', 'PRP')",PRP,him,him
1,0,5,"(',', ',')",",",",",
1,0,6,"('her', 'PRP$')",PRP$,her,her
1,0,7,"('name', 'NN')",NN,name,name
1,0,8,"('was', 'VBD')",VBD,was,was
1,0,9,"('Frances', 'NNS')",NNS,Frances,frances
1,0,10,"(',', ',')",",",",",
1,0,11,"('found', 'VBN')",VBN,found,found
1,0,12,"('toward', 'IN')",IN,toward,toward
1,0,13,"('the', 'DT')",DT,the,the
1,0,14,"('end', 'NN')",NN,end,end
1,0,15,"('of', 'IN')",IN,of,of
1,0,16,"('the', 'DT')",DT,the,the
1,0,17,"('second', 'JJ')",JJ,second,second
1,0,18,"('year', 'NN')",NN,year,year
1,0,19,"('that', 'IN')",IN,that,that
1,0,20,"('her', 'PRP$')",PRP$,her,her
1,0,21,"('looks', 'NNS')",NNS,looks,looks
1,0,22,"('were', 'VBD')",VBD,were,were
1,0,23,"('going', 'VBG')",VBG,going,going
1,0,24,"(',', ',')",",",",",
1,0,25,"('and', 'CC')",CC,and,and
1,0,26,"('her', 'PRP$')",PRP$,her,her
1,0,27,"('attitude', 'NN')",NN,attitude,attitude
1,0,28,"('toward', 'IN')",IN,toward,toward
1,0,29,"('Robert', 'NNP')",NNP,Robert,robert
1,0,30,"('changed', 'VBD')",VBD,changed,changed
1,0,31,"('from', 'IN')",IN,from,from
1,0,32,"('one', 'CD')",CD,one,one
1,0,33,"('of', 'IN')",IN,of,of
1,0,34,"('careless', 'JJ')",JJ,careless,careless
1,0,35,"('possession', 'NN')",NN,possession,possession
1,0,36,"('and', 'CC')",CC,and,and
1,0,37,"('exploitation', 'NN')",NN,exploitation,exploitation
1,0,38,"('to', 'TO')",TO,to,to
1,0,39,"('the', 'DT')",DT,the,the
1,0,40,"('absolute', 'JJ')",JJ,absolute,absolute
1,0,41,"('determination', 'NN')",NN,determination,determination
1,0,42,"('that', 'IN')",IN,that,that
1,0,43,"('he', 'PRP')",PRP,he,he
1,0,44,"('should', 'MD')",MD,should,should
1,0,45,"('marry', 'VB')",VB,marry,marry
1,0,46,"('her', 'PRP')",PRP,her,her
1,0,47,"('.', '.')",.,.,
1,1,0,"('During', 'IN')",IN,During,during
1,1,1,"('this', 'DT')",DT,this,this
1,1,2,"('time', 'NN')",NN,time,time
1,1,3,"('Robert', 'NNP')",NNP,Robert,robert
1,1,4,"('’', 'NNP')",NNP,’,
1,1,5,"('s', 'NN')",NN,s,s
1,1,6,"('mother', 'NN')",NN,mother,mother
1,1,7,"('had', 'VBD')",VBD,had,had
1,1,8,"('settled', 'VBN')",VBN,settled,settled
1,1,9,"('an', 'DT')",DT,an,an
1,1,10,"('allowance', 'NN')",NN,allowance,allowance
1,1,11,"('on', 'IN')",IN,on,on
1,1,12,"('him', 'PRP')",PRP,him,him
1,1,13,"(',', ',')",",",",",
1,1,14,"('about', 'RB')",RB,about,about
1,1,15,"('three', 'CD')",CD,three,three
1,1,16,"('hundred', 'VBD')",VBD,hundred,hundred
1,1,17,"('dollars', 'NNS')",NNS,dollars,dollars
1,1,18,"('a', 'DT')",DT,a,a
1,1,19,"('month', 'NN')",NN,month,month
1,1,20,"('.', '.')",.,.,
1,2,0,"('During', 'IN')",IN,During,during
1,2,1,"('two', 'CD')",CD,two,two
1,2,2,"('years', 'NNS')",NNS,years,years
1,2,3,"('and', 'CC')",CC,and,and
1,2,4,"('a', 'DT')",DT,a,a
1,2,5,"('half', 'NN')",NN,half,half
1,2,6,"('I', 'PRP')",PRP,I,i
1,2,7,"('do', 'VBP')",VBP,do,do
1,2,8,"('not', 'RB')",RB,not,not
1,2,9,"('believe', 'VB')",VB,believe,believe
1,2,10,"('that', 'IN')",IN,that,that
1,2,11,"('Robert', 'NNP')",NNP,Robert,robert
1,2,12,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,2,13,"('looked', 'VBD')",VBD,looked,looked
1,2,14,"('at', 'IN')",IN,at,at
1,2,15,"('another', 'DT')",DT,another,another
1,2,16,"('woman', 'NN')",NN,woman,woman
1,2,17,"('.', '.')",.,.,
1,3,0,"('He', 'PRP')",PRP,He,he
1,3,1,"('was', 'VBD')",VBD,was,was
1,3,2,"('fairly', 'RB')",RB,fairly,fairly
1,3,3,"('happy', 'JJ')",JJ,happy,happy
1,3,4,"(',', ',')",",",",",
1,3,5,"('except', 'IN')",IN,except,except
1,3,6,"('that', 'DT')",DT,that,that
1,3,7,"(',', ',')",",",",",
1,3,8,"('like', 'IN')",IN,like,like
1,3,9,"('many', 'JJ')",JJ,many,many
1,3,10,"('people', 'NNS')",NNS,people,people
1,3,11,"('living', 'VBG')",VBG,living,living
1,3,12,"('in', 'IN')",IN,in,in
1,3,13,"('Europe', 'NNP')",NNP,Europe,europe
1,3,14,"(',', ',')",",",",",
1,3,15,"('he', 'PRP')",PRP,he,he
1,3,16,"('would', 'MD')",MD,would,would
1,3,17,"('rather', 'RB')",RB,rather,rather
1,3,18,"('have', 'VB')",VB,have,have
1,3,19,"('been', 'VBN')",VBN,been,been
1,3,20,"('in', 'IN')",IN,in,in
1,3,21,"('America', 'NNP')",NNP,America,america
1,3,22,"(',', ',')",",",",",
1,3,23,"('and', 'CC')",CC,and,and
1,3,24,"('he', 'PRP')",PRP,he,he
1,3,25,"('had', 'VBD')",VBD,had,had
1,3,26,"('discovered', 'VBN')",VBN,discovered,discovered
1,3,27,"('writing', 'NN')",NN,writing,writing
1,3,28,"('.', '.')",.,.,
1,4,0,"('He', 'PRP')",PRP,He,he
1,4,1,"('wrote', 'VBD')",VBD,wrote,wrote
1,4,2,"('a', 'DT')",DT,a,a
1,4,3,"('novel', 'NN')",NN,novel,novel
1,4,4,"(',', ',')",",",",",
1,4,5,"('and', 'CC')",CC,and,and
1,4,6,"('it', 'PRP')",PRP,it,it
1,4,7,"('was', 'VBD')",VBD,was,was
1,4,8,"('not', 'RB')",RB,not,not
1,4,9,"('really', 'RB')",RB,really,really
1,4,10,"('such', 'JJ')",JJ,such,such
1,4,11,"('a', 'DT')",DT,a,a
1,4,12,"('bad', 'JJ')",JJ,bad,bad
1,4,13,"('novel', 'NN')",NN,novel,novel
1,4,14,"('as', 'IN')",IN,as,as
1,4,15,"('the', 'DT')",DT,the,the
1,4,16,"('critics', 'NNS')",NNS,critics,critics
1,4,17,"('later', 'RB')",RB,later,later
1,4,18,"('called', 'VBD')",VBD,called,called
1,4,19,"('it', 'PRP')",PRP,it,it
1,4,20,"(',', ',')",",",",",
1,4,21,"('although', 'IN')",IN,although,although
1,4,22,"('it', 'PRP')",PRP,it,it
1,4,23,"('was', 'VBD')",VBD,was,was
1,4,24,"('a', 'DT')",DT,a,a
1,4,25,"('very', 'RB')",RB,very,very
1,4,26,"('poor', 'JJ')",JJ,poor,poor
1,4,27,"('novel', 'NN')",NN,novel,novel
1,4,28,"('.', '.')",.,.,
1,5,0,"('He', 'PRP')",PRP,He,he
1,5,1,"('read', 'VBD')",VBD,read,read
1,5,2,"('many', 'JJ')",JJ,many,many
1,5,3,"('books', 'NNS')",NNS,books,books
1,5,4,"(',', ',')",",",",",
1,5,5,"('played', 'VBD')",VBD,played,played
1,5,6,"('bridge', 'NN')",NN,bridge,bridge
1,5,7,"(',', ',')",",",",",
1,5,8,"('played', 'VBN')",VBN,played,played
1,5,9,"('tennis', 'NN')",NN,tennis,tennis
1,5,10,"(',', ',')",",",",",
1,5,11,"('and', 'CC')",CC,and,and
1,5,12,"('boxed', 'VBD')",VBD,boxed,boxed
1,5,13,"('at', 'IN')",IN,at,at
1,5,14,"('a', 'DT')",DT,a,a
1,5,15,"('local', 'JJ')",JJ,local,local
1,5,16,"('gymnasium', 'NN')",NN,gymnasium,gymnasium
1,5,17,"('.', '.')",.,.,
1,0,0,"('I', 'PRP')",PRP,I,i
1,0,1,"('first', 'RB')",RB,first,first
1,0,2,"('became', 'VBD')",VBD,became,became
1,0,3,"('aware', 'JJ')",JJ,aware,aware
1,0,4,"('of', 'IN')",IN,of,of
1,0,5,"('his', 'PRP$')",PRP$,his,his
1,0,6,"('lady', 'NN')",NN,lady,lady
1,0,7,"('’', 'NNP')",NNP,’,
1,0,8,"('s', 'JJ')",JJ,s,s
1,0,9,"('attitude', 'NN')",NN,attitude,attitude
1,0,10,"('toward', 'IN')",IN,toward,toward
1,0,11,"('him', 'PRP')",PRP,him,him
1,0,12,"('one', 'CD')",CD,one,one
1,0,13,"('night', 'NN')",NN,night,night
1,0,14,"('after', 'IN')",IN,after,after
1,0,15,"('the', 'DT')",DT,the,the
1,0,16,"('three', 'CD')",CD,three,three
1,0,17,"('of', 'IN')",IN,of,of
1,0,18,"('us', 'PRP')",PRP,us,us
1,0,19,"('had', 'VBD')",VBD,had,had
1,0,20,"('dined', 'VBN')",VBN,dined,dined
1,0,21,"('together', 'RB')",RB,together,together
1,0,22,"('.', '.')",.,.,
1,1,0,"('We', 'PRP')",PRP,We,we
1,1,1,"('had', 'VBD')",VBD,had,had
1,1,2,"('dined', 'VBN')",VBN,dined,dined
1,1,3,"('at', 'IN')",IN,at,at
1,1,4,"('l', 'NN')",NN,l,l
1,1,5,"('’', 'NNP')",NNP,’,
1,1,6,"('Avenue', 'NNP')",NNP,Avenue,avenue
1,1,7,"('’', 'NNP')",NNP,’,
1,1,8,"('s', 'NN')",NN,s,s
1,1,9,"('and', 'CC')",CC,and,and
1,1,10,"('afterward', 'RB')",RB,afterward,afterward
1,1,11,"('went', 'VBD')",VBD,went,went
1,1,12,"('to', 'TO')",TO,to,to
1,1,13,"('the', 'DT')",DT,the,the
1,1,14,"('Café', 'NNP')",NNP,Café,café
1,1,15,"('de', 'FW')",FW,de,de
1,1,16,"('Versailles', 'NNP')",NNP,Versailles,versailles
1,1,17,"('for', 'IN')",IN,for,for
1,1,18,"('coffee', 'NN')",NN,coffee,coffee
1,1,19,"('.', '.')",.,.,
1,2,0,"('We', 'PRP')",PRP,We,we
1,2,1,"('had', 'VBD')",VBD,had,had
1,2,2,"('several', 'JJ')",JJ,several,several
1,2,3,"('_fines_', 'NNS')",NNS,_fines_,fines
1,2,4,"('after', 'IN')",IN,after,after
1,2,5,"('the', 'DT')",DT,the,the
1,2,6,"('coffee', 'NN')",NN,coffee,coffee
1,2,7,"(',', ',')",",",",",
1,2,8,"('and', 'CC')",CC,and,and
1,2,9,"('I', 'PRP')",PRP,I,i
1,2,10,"('said', 'VBD')",VBD,said,said
1,2,11,"('I', 'PRP')",PRP,I,i
1,2,12,"('must', 'MD')",MD,must,must
1,2,13,"('be', 'VB')",VB,be,be
1,2,14,"('going', 'VBG')",VBG,going,going
1,2,15,"('.', '.')",.,.,
1,3,0,"('Cohn', 'NNP')",NNP,Cohn,cohn
1,3,1,"('had', 'VBD')",VBD,had,had
1,3,2,"('been', 'VBN')",VBN,been,been
1,3,3,"('talking', 'VBG')",VBG,talking,talking
1,3,4,"('about', 'IN')",IN,about,about
1,3,5,"('the', 'DT')",DT,the,the
1,3,6,"('two', 'CD')",CD,two,two
1,3,7,"('of', 'IN')",IN,of,of
1,3,8,"('us', 'PRP')",PRP,us,us
