,Sentence,sentiment,CompScore,PosScore,NegScore,NeuScore,PosFlag,NegFlag,NeuFlag
934,"Mike thought Brett had best sit high up for her first time, and Cohn wanted to sit with them.",0.6369,0.6369,0.189,0.0,0.811,1,0,0
935,“I’m not worried about how I’ll stand it.,0.2235,0.2235,0.212,0.0,0.788,1,0,0
936,Brett smiled at us.,0.5423,0.5423,0.538,0.0,0.462,1,0,0
937,"“He’s got this Jewish superiority so strong that he thinks the only emotion he’ll get out of the fight will be being bored.” “We’ll watch him with the glasses,” I said.",0.6176,0.6176,0.183,0.072,0.745,1,0,0
938,"“Do you want to meet Pedro Romero?” “Fine,” said Bill.",0.0772,0.0772,0.126,0.0,0.874,1,0,0
939,"“He’s in room number eight,” Montoya explained.",0.0772,0.0772,0.178,0.0,0.822,1,0,0
940,The boy stood very straight and unsmiling in his bull-fighting clothes.,0.2944,0.2944,0.18,0.0,0.82,1,0,0
941,"Pedro Romero nodded, seeming very far away and dignified when we shook hands.",0.4215,0.4215,0.205,0.09,0.705,1,0,0
942,"Montoya said something about what great aficionados we were, and that we wanted to wish him luck.",0.8689,0.8689,0.412,0.0,0.588,1,0,0
943,"“No,” he answered, and smiled.",0.5423,0.5423,0.467,0.0,0.533,1,0,0
944,“Would you like me to interpret for you?,0.3612,0.3612,0.263,0.0,0.737,1,0,0
945,Is there anything you would like to ask Pedro Romero?” We thanked him.,0.6597,0.6597,0.329,0.0,0.671,1,0,0
946,What was there that you would like to ask?,0.3612,0.3612,0.238,0.0,0.762,1,0,0
947,"He was standing, straight and handsome and altogether by himself, alone in the room with the hangers-on as we shut the door.",0.4767,0.4767,0.195,0.077,0.728,1,0,0
948,"“He’s a fine boy, don’t you think so?” Montoya asked.",0.2023,0.2023,0.184,0.0,0.816,1,0,0
949,"“He looks like a torero,” Montoya said.",0.3612,0.3612,0.333,0.0,0.667,1,0,0
950,"“He has the type.” “He’s a fine boy.” “We’ll see how he is in the ring,” Montoya said.",0.2023,0.2023,0.101,0.0,0.899,1,0,0
951,It was a good bull-fight.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
952,Bill and I were very excited about Pedro Romero.,0.4005,0.4005,0.278,0.0,0.722,1,0,0
953,"Of the other two matadors, one was very fair and the other was passable.",0.3804,0.3804,0.166,0.0,0.834,1,0,0
954,Brett did not look upset.,0.2924,0.2924,0.353,0.0,0.647,1,0,0
955,"We had that disturbed emotional feeling that always comes after a bull-fight, and the feeling of elation that comes after a good bull-fight.",0.6597,0.6597,0.362,0.094,0.543,1,0,0
956,The fiesta was going on.,0.4767,0.4767,0.437,0.0,0.563,1,0,0
957,"The dancers were in a crowd, so you did not see the intricate play of the feet.",0.2396,0.2396,0.134,0.081,0.785,1,0,0
958,"The waiter saved chairs for the others, and we each ordered an absinthe and watched the crowd in the square and the dancers.",0.4215,0.4215,0.113,0.0,0.887,1,0,0
959,“They dance differently to all the different tunes.” “It’s swell dancing.” In front of us on a clear part of the street a company of boys were dancing.,0.3818,0.3818,0.094,0.0,0.906,1,0,0
960,The steps were very intricate and their faces were intent and concentrated.,0.2247,0.2247,0.147,0.0,0.853,1,0,0
961,“You saved us seats?,0.4215,0.4215,0.483,0.0,0.517,1,0,0
962,Simply perfect.,0.5719,0.5719,0.787,0.0,0.213,1,0,0
963,"I say, it is a spectacle!” “How about the horses?” “I couldn’t help looking at them.” “She couldn’t take her eyes off them,” Mike said.",0.4574,0.4574,0.12,0.0,0.88,1,0,0
964,Cohn laughed.,0.4588,0.4588,0.75,0.0,0.25,1,0,0
965,"I wish you’d forgive me that.” “It’s all right,” Bill said, “so long as you weren’t bored.” “He didn’t look bored,” Mike said.",0.5859,0.5859,0.194,0.0,0.806,1,0,0
966,“I thought he was going to be sick.” “I never felt that bad.,0.431,0.431,0.192,0.0,0.808,1,0,0
967,"He was positively green.” “Oh, shove it along, Michael.” “You mustn’t ever get bored at your first bull-fight, Robert,” Mike said.",0.3182,0.3182,0.139,0.086,0.776,1,0,0
968,"She’s just a lovely, healthy wench.” “Are you a sadist, Brett?” I asked.",0.7579,0.7579,0.448,0.0,0.552,1,0,0
969,"“Hope not.” “He said Brett was a sadist just because she has a good, healthy stomach.” “Won’t be healthy long.” Bill got Mike started on something else than Cohn.",0.8074,0.8074,0.257,0.0,0.743,1,0,0
970,“Did you really like it?” Bill asked Cohn.,0.4201,0.4201,0.285,0.0,0.715,1,0,0
971,"“No, I can’t say I liked it.",0.4215,0.4215,0.412,0.0,0.588,1,0,0
972,"I think it’s a wonderful show.” “Gad, yes!",0.7712,0.7712,0.626,0.0,0.374,1,0,0
973,"“I wish they didn’t have the horse part,” Cohn said.",0.4019,0.4019,0.231,0.0,0.769,1,0,0
974,"“After a while you never notice anything disgusting.” “It is a bit strong just at the start,” Brett said.",0.5106,0.5106,0.171,0.0,0.829,1,0,0
975,"“I want to sit down below, next time.” Brett drank from her glass of absinthe.",0.0772,0.0772,0.085,0.0,0.915,1,0,0
976,“When we were up in his room I never saw a better-looking kid.” “How old do you suppose he is?” “Nineteen or twenty.” “Just imagine it.” The bull-fight on the second day was much better than on the first.,0.4404,0.4404,0.075,0.0,0.925,1,0,0
977,She saw why she liked Romero’s cape-work and why she did not like the others.,0.1754,0.1754,0.156,0.118,0.726,1,0,0
978,"Romero never made any contortions, always it was straight and pure and natural in line.",0.5267,0.5267,0.253,0.0,0.747,1,0,0
979,"Romero’s bull-fighting gave real emotion, because he kept the absolute purity of line in his movements and always quietly and calmly let the horns pass him close each time.",0.3182,0.3182,0.076,0.0,0.924,1,0,0
980,Brett saw how something that was beautiful done close to the bull was ridiculous if it were done a little way off.,0.34,0.34,0.154,0.098,0.748,1,0,0
981,"The others can’t ever learn what he was born with.” “And God, what looks,” Brett said.",0.2732,0.2732,0.123,0.0,0.877,1,0,0
982,"“I believe, you know, that she’s falling in love with this bull-fighter chap,” Mike said.",0.5574,0.5574,0.223,0.085,0.691,1,0,0
983,"“I wouldn’t be surprised.” “Be a good chap, Jake.",0.4404,0.4404,0.293,0.0,0.707,1,0,0
984,The next day Pedro Romero did not fight.,0.2924,0.2924,0.238,0.0,0.762,1,0,0
985,But all day and all night the fiesta kept on.,0.631,0.631,0.316,0.0,0.684,1,0,0
986,"The flags in the square hung wet from the white poles and the banners were wet and hung damp against the front of the houses, and in between the steady drizzle the rain came down and drove every one under the arcades and made pools of water in the square, and the streets wet and dark and deserted; yet the fiesta kept up without any pause.",0.4767,0.4767,0.046,0.0,0.954,1,0,0
987,"“No bulls to-day.” “No,” I said, “nothing but rain.” “Where are your friends?” “Over at the Iruña.” Montoya smiled his embarrassed smile.",0.6956,0.6956,0.274,0.111,0.615,1,0,0
988,“You think so?” “Absolutely.” Montoya was very pleased.,0.4927,0.4927,0.313,0.0,0.687,1,0,0
989,“People take a boy like that.,0.3612,0.3612,0.385,0.0,0.615,1,0,0
990,They don’t know what he’s worth.,0.2263,0.2263,0.275,0.0,0.725,1,0,0
991,Any foreigner can flatter him.,0.1027,0.1027,0.259,0.0,0.741,1,0,0
992,"They start this Grand Hotel business, and in one year they’re through.” “Like Algabeno,” I said.",0.5423,0.5423,0.2,0.0,0.8,1,0,0
993,"“Yes, like Algabeno.” “They’re a fine lot,” I said.",0.5106,0.5106,0.462,0.0,0.538,1,0,0
994,"They only want the young ones.” “Yes,” I said.",0.0772,0.0772,0.157,0.0,0.843,1,0,0
995,"“The old ones get fat.” “Or crazy like Gallo.” “Well,” I said, “it’s easy.",0.4588,0.4588,0.303,0.135,0.562,1,0,0
996,"All you have to do is not give him the message.” “He’s such a fine boy,” said Montoya.",0.2023,0.2023,0.101,0.0,0.899,1,0,0
997,“For this Señor.” The bootblack knelt down beside the one at work and started on Mike’s free shoe that shone already in the electric light.,0.5106,0.5106,0.121,0.0,0.879,1,0,0
998,"He stood up when I nodded, and asked me to come over and meet a friend.",0.4939,0.4939,0.198,0.0,0.802,1,0,0
999,"I met the friend, a Madrid bull-fight critic, a little man with a drawn face.",0.2732,0.2732,0.224,0.147,0.629,1,0,0
1000,"I told Romero how much I liked his work, and he was very pleased.",0.7178,0.7178,0.375,0.0,0.625,1,0,0
1001,Romero laughed.,0.4588,0.4588,0.75,0.0,0.25,1,0,0
1002,"He was very bashful about his English, but he was really very pleased with it, and as we went on talking he brought out words he was not sure of, and asked me about them.",0.4709,0.4709,0.117,0.09,0.793,1,0,0
1003,The bull-fight critic joked him about the number of _Malagueño_ expressions he used.,0.128,0.128,0.229,0.134,0.637,1,0,0
1004,“The second time I was better.,0.4404,0.4404,0.42,0.0,0.58,1,0,0
1005,He was not at all embarrassed.,0.2755,0.2755,0.297,0.0,0.703,1,0,0
1006,"“I like it very much that you like my work,” he said.",0.6124,0.6124,0.333,0.0,0.667,1,0,0
1007,"To-morrow, if I get a good bull, I will try and show it to you.” When he said this he smiled, anxious that neither the bull-fight critic nor I would think he was boasting.",0.7363,0.7363,0.227,0.055,0.718,1,0,0
1008,“I would like to be convinced.” “He doesn’t like my work much.” Romero turned to me.,0.6124,0.6124,0.263,0.0,0.737,1,0,0
1009,"The critic explained that he liked it very much, but that so far it had been incomplete.",0.09,0.09,0.103,0.084,0.813,1,0,0
1010,"“Wait till to-morrow, if a good one comes out.” “Have you seen the bulls for to-morrow?” the critic asked me.",0.2023,0.2023,0.132,0.095,0.773,1,0,0
1011,He turned to me and smiled.,0.5423,0.5423,0.412,0.0,0.588,1,0,0
1012,She had not stopped looking at Pedro Romero.,0.1695,0.1695,0.192,0.0,0.808,1,0,0
1013,I asked them if they would like to have coffee with us.,0.3612,0.3612,0.2,0.0,0.8,1,0,0
1014,He had very nice manners.,0.4754,0.4754,0.436,0.0,0.564,1,0,0
1015,Romero looked up smiling.,0.4588,0.4588,0.5,0.0,0.5,1,0,0
1016,"“This gentleman,” I said, “is a writer.” Romero was impressed.",0.4767,0.4767,0.307,0.0,0.693,1,0,0
1017,"“He looks like Villalta,” Romero said, looking at Bill.",0.3612,0.3612,0.238,0.0,0.762,1,0,0
1018,"“Rafael, doesn’t he look like Villalta?” “I can’t see it,” the critic said.",0.1027,0.1027,0.16,0.135,0.705,1,0,0
1019,“He looks a lot like Villalta.,0.3612,0.3612,0.385,0.0,0.615,1,0,0
1020,"“Yes.” I was sure he didn’t, so it was all right.",0.3182,0.3182,0.204,0.0,0.796,1,0,0
1021,"Brett was talking French and he was talking Spanish and a little English, and laughing.",0.4472,0.4472,0.184,0.0,0.816,1,0,0
1022,"“Tell him Brett wants to come into——” “Oh, pipe down, Mike, for Christ’s sake!” Romero looked up smiling.",0.5093,0.5093,0.162,0.0,0.838,1,0,0
1023,"He started to smile at me, then he saw Pedro Romero with a big glass of cognac in his hand, sitting laughing between me and a woman with bare shoulders, at a table full of drunks.",0.836,0.836,0.229,0.0,0.771,1,0,0
1024,"Romero took it very seriously, and we touched glasses and drank it down, I rushing it a little because Mike was trying to make it clear that that was not at all what he was going to drink to.",0.1548,0.1548,0.066,0.05,0.884,1,0,0
1025,“My God!,0.3382,0.3382,0.705,0.0,0.295,1,0,0
1026,"he’s a lovely boy,” Brett said.",0.5859,0.5859,0.487,0.0,0.513,1,0,0
1027,“And how I would love to see him get into those clothes.,0.6369,0.6369,0.296,0.0,0.704,1,0,0
1028,"Do you think you talk Spanish better than I do?” “Oh, shut up, Mike!",0.4926,0.4926,0.21,0.0,0.79,1,0,0
1029,"Nobody interrupted you.” “No, I’d like to get this settled.” He turned away from me.",0.0772,0.0772,0.141,0.124,0.734,1,0,0
1030,People who are out to have a good time?,0.4404,0.4404,0.293,0.0,0.707,1,0,0
1031,Do you think you add to the party?,0.4019,0.4019,0.278,0.0,0.722,1,0,0
1032,"I love that woman.” “Oh, don’t start that again.",0.6369,0.6369,0.375,0.0,0.625,1,0,0
1033,"His face had the sallow, yellow look it got when he was insulted, but somehow he seemed to be enjoying it.",0.5346,0.5346,0.179,0.083,0.738,1,0,0
1034,"The childish, drunken heroics of it.",0.296,0.296,0.354,0.229,0.417,1,0,0
1035,"He stood waiting, his face sallow, his hands fairly low, proudly and firmly waiting for the assault, ready to do battle for his lady love.",0.4215,0.4215,0.272,0.225,0.503,1,0,0
1036,Brett was sitting looking straight ahead at nothing.,0.2263,0.2263,0.213,0.0,0.787,1,0,0
1037,"A balloon would start up jerkily, on a great bias, and be torn by the wind or blown against the houses of the square.",0.4019,0.4019,0.155,0.128,0.717,1,0,0
1038,"We stood in the crowd and watched Don Manuel Orquito, the fireworks king, standing on a little platform, carefully starting the balloons with sticks, standing above the heads of the crowd to launch the balloons off into the wind.",0.0571,0.0571,0.032,0.0,0.968,1,0,0
1039,"“I say, I wish one would go up,” Brett said.",0.4019,0.4019,0.252,0.0,0.748,1,0,0
1040,There was a great noise going on.,0.6249,0.6249,0.451,0.0,0.549,1,0,0
1041,"We had acquired, at some time, a friend of Bill’s from Biarritz.",0.4939,0.4939,0.242,0.0,0.758,1,0,0
1042,She was staying with another girl at the Grand Hotel.,0.4588,0.4588,0.25,0.0,0.75,1,0,0
1043,"“I don’t want to sit here on a night like this.” “Let’s go and look at the English,” Mike said.",0.4215,0.4215,0.183,0.0,0.817,1,0,0
1044,"“I love to look at the English.” “They’re awful,” Bill said.",0.6369,0.6369,0.296,0.0,0.704,1,0,0
1045,“You’re an extraordinarily beautiful girl.” Mike turned to Bill’s friend.,0.7964,0.7964,0.47,0.0,0.53,1,0,0
1046,"“When did you come here?” “Come off it, Michael.” “I say, she _is_ a lovely girl.",0.5859,0.5859,0.213,0.0,0.787,1,0,0
1047,You’re a lovely thing.,0.5859,0.5859,0.655,0.0,0.345,1,0,0
1048,I hope you’re not English?,0.4404,0.4404,0.492,0.0,0.508,1,0,0
1049,"Can’t you see Jake and I want to talk?” “I didn’t,” Cohn said.",0.0772,0.0772,0.106,0.0,0.894,1,0,0
1050,“My God!,0.3382,0.3382,0.705,0.0,0.295,1,0,0
1051,He had a chance to behave so well.” “He’s probably waiting just outside the door now.” “Yes.,0.25,0.25,0.118,0.0,0.882,1,0,0
1052,"Michael’s been lovely, too.” “It’s been damned hard on Mike.” “Yes.",0.2023,0.2023,0.241,0.253,0.506,1,0,0
1053,"Hasn’t he been pretty?” “Well,” I said, “it’s been damned hard on Mike, having Cohn around and seeing him with you.” “Don’t I know it, darling?",0.2869,0.2869,0.13,0.15,0.72,1,0,0
1054,“He can’t be away from you.” “Poor devil!” “I’m not sorry for him.,0.1316,0.1316,0.112,0.0,0.888,1,0,0
1055,"“I feel like hell,” Brett said.",0.3612,0.3612,0.333,0.0,0.667,1,0,0
1056,Up on the top of the mountain we saw the lights of the fort.,0.2023,0.2023,0.122,0.0,0.878,1,0,0
1057,Brett stared straight ahead.,0.2263,0.2263,0.388,0.0,0.612,1,0,0
1058,"“Do you still love me, Jake?” “Yes,” I said.",0.6369,0.6369,0.375,0.0,0.625,1,0,0
1059,"I’m in love with him, I think.” “I wouldn’t be if I were you.” “I can’t help it.",0.7845,0.7845,0.33,0.0,0.67,1,0,0
1060,It’s tearing me all up inside.” “Don’t do it.” “I can’t help it.,0.4019,0.4019,0.184,0.0,0.816,1,0,0
1061,Feel that?” Her hand was trembling.,0.1779,0.1779,0.33,0.258,0.412,1,0,0
1062,“I’m like that all through.” “You oughtn’t to do it.” “I can’t help it.,0.6369,0.6369,0.302,0.0,0.698,1,0,0
1063,I’ve got to do something I really want to do.,0.1513,0.1513,0.166,0.0,0.834,1,0,0
1064,"What do you think it’s meant to have that damned Jew about, and Mike the way he’s acted?” “Sure.” “I can’t just stay tight all the time.” “No.” “Oh, darling, please stay by me.",0.5423,0.5423,0.154,0.065,0.781,1,0,0
1065,Please stay by me and see me through this.” “Sure.” “I don’t say it’s right.,0.3182,0.3182,0.141,0.0,0.859,1,0,0
1066,"God knows, I’ve never felt such a bitch.” “What do you want me to do?” “Come on,” Brett said.",0.34,0.34,0.175,0.0,0.825,1,0,0
1067,Romero smiled and bowed.,0.5423,0.5423,0.538,0.0,0.462,1,0,0
1068,"He’ll come over.” “I can’t look at him.” “He’s nice to look at,” I said.",0.4215,0.4215,0.177,0.0,0.823,1,0,0
1069,Pedro Romero smiled.,0.5423,0.5423,0.636,0.0,0.364,1,0,0
1070,He had very nice manners.,0.4754,0.4754,0.436,0.0,0.564,1,0,0
1071,It went well with his face.,0.2732,0.2732,0.296,0.0,0.704,1,0,0
1072,“You like cigars?” I asked.,0.3612,0.3612,0.455,0.0,0.545,1,0,0
1073,"“Oh, yes.",0.4019,0.4019,0.73,0.0,0.27,1,0,0
1074,I always smoke cigars.” It was part of his system of authority.,0.0772,0.0772,0.115,0.0,0.885,1,0,0
1075,It was clear and smooth and very brown.,0.3818,0.3818,0.271,0.0,0.729,1,0,0
1076,He must have felt it when Brett gave him her hand.,0.4939,0.4939,0.242,0.0,0.758,1,0,0
1077,He was being very careful.,0.2247,0.2247,0.321,0.0,0.679,1,0,0
1078,"Here,” he showed his hand.",0.4939,0.4939,0.444,0.0,0.556,1,0,0
1079,Brett reached out and spread the fingers apart.,0.1027,0.1027,0.167,0.0,0.833,1,0,0
1080,I like it.” He spread his hand flat on the table.,0.6908,0.6908,0.416,0.0,0.584,1,0,0
1081,"“Tell me I live for always, and be a millionaire.” He was still very polite, but he was surer of himself.",0.4215,0.4215,0.135,0.0,0.865,1,0,0
1082,"“Look,” he said, “do you see any bulls in my hand?” He laughed.",0.4588,0.4588,0.2,0.0,0.8,1,0,0
1083,His hand was very fine and the wrist was small.,0.6478,0.6478,0.398,0.0,0.602,1,0,0
1084,She was not at all nervous now.,0.2057,0.2057,0.232,0.0,0.768,1,0,0
1085,She looked lovely.,0.5859,0.5859,0.655,0.0,0.345,1,0,0
1086,"“Good,” Romero laughed.",0.4588,0.4588,0.6,0.0,0.4,1,0,0
1087,"“Tell me some more.” “It’s a good hand,” Brett said.",0.4404,0.4404,0.266,0.0,0.734,1,0,0
1088,The bulls are my best friends.” I translated to Brett.,0.6369,0.6369,0.344,0.0,0.656,1,0,0
1089,"“Always,” he said in English, and laughed.",0.4588,0.4588,0.333,0.0,0.667,1,0,0
1090,"“Pretty well, sometimes.",0.2732,0.2732,0.512,0.0,0.488,1,0,0
1091,Bull-fighters are not like that.” “What are bull-fighters like?” He laughed and tipped his hat down over his eyes and changed the angle of his cigar and the expression of his face.,0.224,0.224,0.085,0.06,0.854,1,0,0
1092,"He smiled, his face natural again.",0.7184,0.7184,0.6,0.0,0.4,1,0,0
1093,“No?” “No.” “All right.” He laughed again.,0.4588,0.4588,0.333,0.0,0.667,1,0,0
1094,"“I would like a hat like that,” Brett said.",0.6124,0.6124,0.455,0.0,0.545,1,0,0
1095,“I must go and find our friends and bring them here.” He looked at me.,0.4767,0.4767,0.181,0.0,0.819,1,0,0
1096,"“There’s some people in there that don’t like me.” “I’ve kept them out of four fights,” Edna said.",0.3612,0.3612,0.128,0.0,0.872,1,0,0
1097,“You’ve got to help me.” Bill’s face was red.,0.4019,0.4019,0.252,0.0,0.748,1,0,0
1098,“I don’t care.,0.4939,0.4939,0.615,0.0,0.385,1,0,0
1099,Jake doesn’t care.,0.4939,0.4939,0.615,0.0,0.385,1,0,0
1100,"You don’t care, do you, Bill?” Bill put his arm around Mike’s shoulder.",0.4939,0.4939,0.211,0.0,0.789,1,0,0
1101,"“I’m going to clean them out.” “Bill,” Edna looked at me.",0.4019,0.4019,0.213,0.0,0.787,1,0,0
1102,"I knew that was what it was.” “They can’t say things like that about Mike,” Bill said.",0.3612,0.3612,0.143,0.0,0.857,1,0,0
1103,"“They’re a bunch of Edna’s friends from Biarritz,” Bill said.",0.4767,0.4767,0.279,0.0,0.721,1,0,0
1104,Edna started to laugh and could not stop.,0.6692,0.6692,0.478,0.0,0.522,1,0,0
1105,"“He must be a boxer.” “He is.” “I wish Bill had been here,” Edna said.",0.4019,0.4019,0.172,0.0,0.828,1,0,0
1106,"“I’d like to have seen Bill knocked down, too.",0.3612,0.3612,0.238,0.0,0.762,1,0,0
1107,"I’d like to see Mr. Robert Cohn in jail.” “No,” I said.",0.3612,0.3612,0.2,0.0,0.8,1,0,0
1108,“I’m not one of these chaps likes being knocked about.,0.4215,0.4215,0.237,0.0,0.763,1,0,0
1109,It all seemed like some bad play.,0.1027,0.1027,0.395,0.282,0.323,1,0,0
1110,"“We’d better walk with him.” “I’m all right,” I said.",0.4404,0.4404,0.266,0.0,0.734,1,0,0
1111,"Then I went on, and my feet seemed to be a long way off, and everything seemed to come from a long way off, and I could hear my feet walking a great distance away.",0.6249,0.6249,0.124,0.0,0.876,1,0,0
1112,It was like that crossing the square.,0.3612,0.3612,0.294,0.0,0.706,1,0,0
1113,It was like that going up the stairs in the hotel.,0.3612,0.3612,0.2,0.0,0.8,1,0,0
1114,"Going up the stairs took a long time, and I had the feeling that I was carrying my suitcase.",0.128,0.128,0.091,0.0,0.909,1,0,0
1115,It was just like this that I had come home.,0.3612,0.3612,0.238,0.0,0.762,1,0,0
1116,"He had on a white polo shirt, the kind he’d worn at Princeton.",0.296,0.296,0.218,0.141,0.641,1,0,0
1117,"Please forgive me.” “Forgive you, hell.” “Please forgive me, Jake.” I did not say anything.",0.6705,0.6705,0.371,0.0,0.629,1,0,0
1118,Please don’t remember it.,0.3182,0.3182,0.434,0.0,0.566,1,0,0
1119,His voice was funny.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
1120,When I met her down here Brett treated me as though I were a perfect stranger.,0.5719,0.5719,0.236,0.0,0.764,1,0,0
1121,"“Well,” I said, “I’m going to take a bath.” “You were the only friend I had, and I loved Brett so.” “Well,” I said, “so long.” “I guess it isn’t any use,” he said.",0.7964,0.7964,0.208,0.0,0.792,1,0,0
1122,"Please say you forgive me, Jake.” “Sure,” I said.",0.5267,0.5267,0.423,0.0,0.577,1,0,0
1123,In the dark I could not see his face very well.,0.3384,0.3384,0.21,0.0,0.79,1,0,0
1124,I remembered I had promised to take Bill’s friend Edna to see the bulls go through the street and into the ring.,0.6908,0.6908,0.241,0.0,0.759,1,0,0
1125,The waiter told me that my friends had been there and gone.,0.4767,0.4767,0.22,0.0,0.78,1,0,0
1126,That was why I was to be sure to take her.,0.3182,0.3182,0.204,0.0,0.796,1,0,0
1127,"Everything looked sharp and clear, and the town smelt of the early morning.",0.3818,0.3818,0.178,0.0,0.822,1,0,0
1128,"There was a crowd all along the fence that led to the ring, and the outside balconies and the top of the bull-ring were solid with people.",0.34,0.34,0.124,0.0,0.876,1,0,0
1129,"There was a great shout from the crowd, and putting my head through between the boards I saw the bulls just coming out of the street into the long running pen.",0.6249,0.6249,0.128,0.0,0.872,1,0,0
1130,They were going fast and gaining on the crowd.,0.4215,0.4215,0.259,0.0,0.741,1,0,0
1131,All for fun.,0.5106,0.5106,0.623,0.0,0.377,1,0,0
1132,Just for fun.,0.5106,0.5106,0.623,0.0,0.377,1,0,0
1133,All for fun.,0.5106,0.5106,0.623,0.0,0.377,1,0,0
1134,"Fun, you understand.” “You’re not an aficionado?” “Me?",0.5661,0.5661,0.343,0.0,0.657,1,0,0
1135,Brute animals.” He stood up and put his hand on the small of his back.,0.4939,0.4939,0.186,0.0,0.814,1,0,0
1136,All for morning fun.,0.5106,0.5106,0.524,0.0,0.476,1,0,0
1137,He had continued to come to the fiesta each year after he was married.,0.4767,0.4767,0.193,0.0,0.807,1,0,0
1138,"His ear was cut by popular acclamation and given to Pedro Romero, who, in turn, gave it to Brett, who wrapped it in a handkerchief belonging to myself, and left both ear and handkerchief, along with a number of Muratti cigarette-stubs, shoved far back in the drawer of the bed-table that stood beside her bed in the Hotel Montoya, in Pamplona.",0.25,0.25,0.066,0.034,0.9,1,0,0
1139,They went up-stairs laughing.,0.4939,0.4939,0.516,0.0,0.484,1,0,0
1140,The window was open onto the balcony and the sunlight was bright in the room.,0.4404,0.4404,0.172,0.0,0.828,1,0,0
1141,He was so sure that Brett loved him.,0.784,0.784,0.535,0.0,0.465,1,0,0
1142,"He was going to stay, and true love would conquer all.",0.7906,0.7906,0.438,0.0,0.562,1,0,0
1143,“My God!,0.3382,0.3382,0.705,0.0,0.295,1,0,0
1144,“What did you do with the lovely Edna?” “We took her home just now.,0.5859,0.5859,0.226,0.0,0.774,1,0,0
1145,She’s gone to bed.” “How did she like it?” “Fine.,0.3612,0.3612,0.217,0.0,0.783,1,0,0
1146,"We told her it was just like that every morning.” “She was impressed,” Mike said.",0.3612,0.3612,0.152,0.0,0.848,1,0,0
1147,"“She likes action.” “I said it wouldn’t be fair to my creditors,” Mike said.",0.6249,0.6249,0.298,0.0,0.702,1,0,0
1148,Bill laughed.,0.4588,0.4588,0.75,0.0,0.25,1,0,0
1149,“Here’s the beautiful lady with the beer.” The chambermaid put the tray with the beer-bottles and glasses down on the table.,0.5994,0.5994,0.163,0.0,0.837,1,0,0
1150,"Wanted to make an honest woman of her, I imagine.",0.5106,0.5106,0.292,0.0,0.708,1,0,0
1151,"Well, they weren’t having any of it.",0.2732,0.2732,0.259,0.0,0.741,1,0,0
1152,The bull-fighter fellow was rather good.,0.4404,0.4404,0.367,0.0,0.633,1,0,0
1153,He was waiting to get strength enough to get up and hit Cohn again.,0.4939,0.4939,0.198,0.0,0.802,1,0,0
1154,All for forgiveness.,0.2732,0.2732,0.512,0.0,0.488,1,0,0
1155,“You know I don’t think Cohn will ever want to knock people about again.” “When did you see Brett?” “This morning.,0.0772,0.0772,0.064,0.0,0.936,1,0,0
1156,But she loves looking after people.,0.7227,0.7227,0.502,0.0,0.498,1,0,0
1157,"“You know,” Mike went on, “Brett was rather good.",0.4404,0.4404,0.266,0.0,0.734,1,0,0
1158,She’s always rather good.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
1159,“That was rather good.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
1160,She hasn’t had an absolutely happy life.,0.6115,0.6115,0.4,0.0,0.6,1,0,0
1161,She enjoys things so.” He stood up.,0.5106,0.5106,0.355,0.0,0.645,1,0,0
1162,His hand was shaky.,0.3182,0.3182,0.451,0.268,0.282,1,0,0
1163,Try and get a little sleep.” He smiled.,0.5,0.5,0.35,0.0,0.65,1,0,0
1164,“We go too long without sleep in these fiestas.,0.3612,0.3612,0.238,0.0,0.762,1,0,0
1165,"They sat in the big, white car and looked through their glasses at the fiesta.",0.4767,0.4767,0.181,0.0,0.819,1,0,0
1166,It was the last day of the fiesta.,0.4767,0.4767,0.307,0.0,0.693,1,0,0
1167,"The fiesta was solid and unbroken, but the motor-cars and tourist-cars made little islands of onlookers.",0.3291,0.3291,0.193,0.0,0.807,1,0,0
1168,The fiesta absorbed even the Biarritz English so that you did not see them unless you passed close to a table.,0.4767,0.4767,0.14,0.0,0.86,1,0,0
1169,"I looked and saw her coming through the crowd in the square, walking, her head up, as though the fiesta were being staged in her honor, and she found it pleasant and amusing.",0.9042,0.9042,0.303,0.0,0.697,1,0,0
1170,Brett started to lift the glass mug and her hand shook.,0.4215,0.4215,0.235,0.103,0.662,1,0,0
1171,"She saw it and smiled, and leaned forward and took a long sip.",0.5423,0.5423,0.241,0.0,0.759,1,0,0
1172,"“A beautiful, bloody bull-fighter.” “Would you mind walking over with me?",0.25,0.25,0.247,0.184,0.57,1,0,0
1173,"I want to talk to you, Jake.” “Tell him all about your bull-fighter,” Mike said.",0.0772,0.0772,0.091,0.0,0.909,1,0,0
1174,She was happy.,0.5719,0.5719,0.649,0.0,0.351,1,0,0
1175,The sun was out and the day was bright.,0.4404,0.4404,0.266,0.0,0.734,1,0,0
1176,“I don’t want to go up yet.,0.0772,0.0772,0.178,0.0,0.822,1,0,0
1177,"I fancy he’s sleeping.” We walked along past the theatre and out of the square and along through the barracks of the fair, moving with the crowd between the lines of booths.",0.3182,0.3182,0.071,0.0,0.929,1,0,0
1178,“I don’t want staring at just now.” We stood in the sunlight.,0.0772,0.0772,0.106,0.0,0.894,1,0,0
